CH1;CH2;PPG
82.43882;52.85662;575.1465
82.43882;52.85977;575.14496
82.545845;52.96396;575.1423
82.535614;52.951366;575.1411
82.54513;52.953087;575.1391
82.47561;52.884422;575.1372
82.47816;52.89327;575.13446
82.439865;52.853138;575.1334
82.33451;52.74218;575.1308
82.298485;52.701435;575.1283
82.331955;52.73448;575.1284
82.3749;52.778965;575.1273
82.41428;52.82756;575.12695
82.42401;52.83967;575.12396
82.32025;52.751385;575.1248
82.37911;52.80858;575.12946
82.46063;52.88671;575.1304
82.515015;52.94465;575.12494
82.55684;52.98599;575.1203
82.4964;52.92452;575.123
82.42532;52.865654;575.1228
82.454796;52.87908;575.1204
82.50376;52.918278;575.115
82.51325;52.946598;575.11194
82.48531;52.941666;575.1226
82.50789;52.96453;575.1112
82.5112;52.97469;575.1046
82.513725;52.98232;575.10175
82.4803;52.953087;575.1021
82.48197;52.935726;575.10046
82.519646;52.978027;575.09735
82.54773;53.008205;575.095
82.647194;53.108273;575.09265
82.71467;53.186737;575.0967
82.63713;53.12737;575.0937
82.53402;53.0486;575.09216
82.780876;53.28928;575.0914
82.77773;53.274426;575.08826
82.60423;53.11154;575.08295
82.63146;53.142128;575.07837
82.74657;53.261482;575.07806
82.732834;53.26172;575.0798
82.695786;53.238617;575.075
82.70132;53.25552;575.07153
82.70363;53.26303;575.06775
82.71062;53.272568;575.0635
82.680786;53.260597;575.0635
82.671394;53.26534;575.06195
82.61816;53.211506;575.05975
82.63997;53.240288;575.05865
82.76443;53.369034;575.05963
82.76831;53.386795;575.06024
82.76528;53.383076;575.05804
82.78534;53.417713;575.0561
82.83092;53.490524;575.0585
82.86404;53.529625;575.05414
82.89632;53.56458;575.0525
82.901474;53.581295;575.0489
82.88647;53.58704;575.0483
82.91444;53.6311;575.0463
82.745636;53.486855;575.0407
82.580605;53.350197;575.03894
82.856;53.615677;575.03534
82.894936;53.657734;575.0331
82.74349;53.52577;575.033
82.67156;53.47534;575.032
82.70928;53.5457;575.0338
82.67602;53.53826;575.03766
82.56769;53.45367;575.0356
82.521095;53.431473;575.0299
82.55018;53.47582;575.0204
82.60056;53.538284;575.0193
82.64414;53.598774;575.02014
82.64503;53.625427;575.0179
82.619995;53.62831;575.0159
82.707085;53.7391;575.01685
82.71562;53.761948;575.0195
82.66319;53.73281;575.01807
82.67743;53.762707;575.0196
82.680695;53.78698;575.022
82.68029;53.809937;575.0278
82.70666;53.83888;575.0345
82.768;53.913246;575.0438
82.785934;53.961025;575.0509
82.803246;53.9985;575.0549
82.802216;54.013214;575.05975
82.77079;53.99862;575.0707
82.740585;53.98117;575.0815
82.78397;54.032715;575.09045
82.919304;54.167473;575.09937
82.94164;54.18967;575.11676
82.91277;54.172905;575.125
82.85319;54.130016;575.1338
82.85507;54.146915;575.14795
82.86056;54.160343;575.1585
82.87002;54.168613;575.17035
82.87252;54.165276;575.1845
82.86368;54.145752;575.19916
82.855576;54.11695;575.21185
82.847115;54.09454;575.22656
82.82313;54.069984;575.2368
82.84656;54.068195;575.24963
82.87803;54.056896;575.2661
82.87512;54.01846;575.27716
82.891266;54.000317;575.28735
82.87601;53.943382;575.2986
82.87567;53.90726;575.31006
82.86185;53.850876;575.3213
82.85412;53.809555;575.3347
82.88137;53.799046;575.3451
82.90104;53.779514;575.35547
82.92486;53.772053;575.36475
82.890785;53.704292;575.3755
82.86685;53.641827;575.3849
82.84411;53.595573;575.392
82.884346;53.614723;575.4019
82.948364;53.638565;575.4091
82.93819;53.6003;575.4174
82.939735;53.59891;575.42566
82.923096;53.56446;575.4319
82.916824;53.537712;575.438
82.90228;53.513107;575.4453
82.887024;53.491478;575.4537
82.89289;53.474697;575.4604
82.91952;53.48471;575.46594
82.93263;53.487885;575.4712
82.96618;53.516113;575.47437
82.98892;53.53561;575.48016
83.054985;53.60552;575.4835
83.16139;53.69645;575.4856
83.14887;53.659588;575.4892
83.005135;53.519733;575.49603
82.96794;53.485382;575.5016
83.05773;53.569706;575.4983
83.064354;53.59021;575.4972
83.06674;53.5848;575.50024
83.05763;53.575787;575.50085
83.06438;53.577003;575.5028
83.05482;53.55299;575.5038
83.04583;53.539;575.50525
83.07711;53.564697;575.50494
83.06066;53.55917;575.5059
83.03839;53.5457;575.5062
83.06681;53.572285;575.5061
83.06369;53.57531;575.5072
83.09635;53.6163;575.5074
83.14678;53.65883;575.5062
83.1366;53.65251;575.5078
83.14964;53.6696;575.50696
83.18061;53.689392;575.5026
83.208694;53.70282;575.50714
83.23669;53.735004;575.5061
83.24152;53.75174;575.5045
83.18952;53.71009;575.5061
83.207405;53.723484;575.50073
83.25815;53.760517;575.4952
83.26746;53.789722;575.49493
83.26808;53.800186;575.4952
83.26909;53.79215;575.4943
83.27543;53.786957;575.49475
83.25988;53.772316;575.4919
83.24434;53.763496;575.48834
83.31067;53.830086;575.4858
83.30965;53.823723;575.48566
83.28668;53.807316;575.4879
83.26947;53.798637;575.4895
83.2735;53.801476;575.4883
83.28759;53.82093;575.4932
83.2653;53.809437;575.48804
83.24489;53.79358;575.4824
83.24415;53.785526;575.4759
83.265816;53.79501;575.47473
83.23268;53.76633;575.4722
83.23287;53.758224;575.4723
83.256165;53.770214;575.47473
83.24455;53.764687;575.4742
83.25135;53.761658;575.4712
83.23201;53.759705;575.4689
83.24555;53.78319;575.46686
83.21075;53.737366;575.46655
83.2055;53.723724;575.46545
83.254425;53.773483;575.466
83.3331;53.853355;575.4647
83.29713;53.838478;575.4638
83.33672;53.847225;575.46063
83.32869;53.839977;575.45935
83.290306;53.81256;575.4579
83.29598;53.8138;575.4561
83.36445;53.86773;575.45496
83.46204;53.95182;575.4537
83.48131;53.967464;575.4537
83.46291;53.958447;575.4514
83.41719;53.924786;575.4516
83.4084;53.918373;575.4494
83.40167;53.905544;575.44684
83.42246;53.923237;575.4437
83.4047;53.90793;575.4432
83.40963;53.909145;575.44104
83.423744;53.928337;575.4394
83.45028;53.95144;575.4394
83.45517;53.952297;575.4389
83.409;53.90683;575.4376
83.44929;53.93978;575.43616
83.44709;53.93842;575.4353
83.445206;53.929317;575.43567
83.438835;53.917133;575.434
83.44297;53.927715;575.4319
83.45274;53.93108;575.4389
83.47889;53.950367;575.4425
83.466644;53.929436;575.4389
83.50181;53.9507;575.43976
83.55433;54.001675;575.4307
83.55951;54.013668;575.43146
83.57238;54.0398;575.43085
83.529945;54.002556;575.4279
83.48461;53.961502;575.4298
83.457275;53.935898;575.4325
83.485664;53.955994;575.4326
83.49258;53.951393;575.4279
83.50276;53.958378;575.4341
83.487595;53.956303;575.4319
83.46562;53.927216;575.4288
83.45143;53.90218;575.429
83.42676;53.88616;575.4298
83.43024;53.88256;575.43134
83.47553;53.925262;575.4353
83.475395;53.92569;575.43884
83.49709;53.946167;575.43396
83.51394;53.968323;575.4334
83.51122;53.961784;575.43396
83.52515;53.973328;575.43634
83.558044;54.00797;575.4361
83.55235;54.0021;575.43445
83.4943;53.94667;575.436
83.43892;53.899513;575.43854
83.40077;53.859673;575.44147
83.44301;53.893314;575.4406
83.54624;54.00351;575.4431
83.55959;54.010284;575.4411
83.5629;54.004536;575.4446
83.555405;53.994644;575.44775
83.56265;53.990803;575.4486
83.56254;53.988537;575.44794
83.56997;54.007637;575.4523
83.5826;54.015648;575.4563
83.57148;54.009426;575.4539
83.5443;53.97683;575.4534
83.508575;53.950222;575.45856
83.505264;53.947956;575.45917
83.52812;53.970417;575.4672
83.58212;54.021824;575.4607
83.64006;54.07859;575.4531
83.64028;54.088223;575.4533
83.63129;54.08364;575.458
83.58948;54.033123;575.4608
83.58721;54.034264;575.45703
83.57893;54.01834;575.45776
83.56811;54.00752;575.4579
83.64262;54.08152;575.45496
83.61543;54.06581;575.4533
83.5396;54.00678;575.4589
83.620895;54.06984;575.45953
83.64125;54.089294;575.4548
83.62168;54.075443;575.4543
83.60082;54.046474;575.4535
83.61082;54.051193;575.45374
83.57183;54.00609;575.4531
83.50098;53.938828;575.4518
83.469505;53.90826;575.452
83.47401;53.927624;575.4529
83.52276;53.982883;575.4514
83.54475;53.998287;575.4543
83.57376;54.02413;575.45056
83.62357;54.068195;575.4503
83.647415;54.09487;575.44965
83.68258;54.130924;575.44666
83.691826;54.143818;575.4462
83.70024;54.148926;575.4469
83.72502;54.16387;575.44965
83.72987;54.167828;575.4469
83.739365;54.16764;575.44354
83.734886;54.173286;575.4408
83.747826;54.186596;575.4453
83.741585;54.177128;575.4453
83.72294;54.155552;575.44147
83.70861;54.148136;575.443
83.74788;54.192863;575.4334
83.75343;54.20652;575.4322
83.73352;54.181847;575.4393
83.746544;54.185642;575.43805
83.7983;54.230152;575.4359
83.77041;54.201733;575.42865
83.71281;54.15922;575.42926
83.71743;54.172215;575.42523
83.718056;54.163086;575.42267
83.72964;54.16015;575.4231
83.71526;54.141033;575.42236
83.70559;54.141365;575.4135
83.77131;54.20352;575.41394
83.80418;54.240643;575.4117
83.79297;54.229767;575.4093
83.80731;54.23697;575.4078
83.825554;54.26284;575.4051
83.82007;54.24999;575.404
83.753006;54.166824;575.4037
83.72175;54.14785;575.39856
83.7021;54.12129;575.39795
83.70375;54.133045;575.40027
83.73102;54.185974;575.4019
83.72093;54.17081;575.4071
83.72427;54.171074;575.3979
83.78274;54.22734;575.3918
83.75515;54.19689;575.38904
83.729904;54.169926;575.3878
83.75012;54.176674;575.39307
83.814064;54.23032;575.39923
83.81339;54.233036;575.4009
83.79941;54.22245;575.3872
83.8273;54.25175;575.3747
83.84835;54.280815;575.37213
83.863106;54.30194;575.37024
83.86082;54.31734;575.3694
83.851685;54.29116;575.36914
83.80668;54.235947;575.36816
83.79535;54.214943;575.3743
83.79909;54.229053;575.36743
83.80972;54.24534;575.36035
83.82784;54.2575;575.3582
83.83529;54.270443;575.3583
83.81676;54.243;575.35846
83.7835;54.21296;575.3527
83.72065;54.154716;575.35144
83.76562;54.203114;575.3522
83.85664;54.300774;575.34875
83.872284;54.335674;575.34454
83.87982;54.35456;575.34296
83.8842;54.39764;575.34235
83.88759;54.433018;575.33954
83.86959;54.45417;575.33813
83.88006;54.47234;575.33746
83.898506;54.487617;575.33496
83.917274;54.515156;575.33765
83.87398;54.47589;575.3389
83.88817;54.456196;575.34106
83.94369;54.529057;575.3419
83.928055;54.5174;575.3329
83.89581;54.47658;575.32886
83.88857;54.465443;575.324
83.863014;54.41948;575.32184
83.85615;54.39659;575.32086
83.82451;54.3619;575.32117
83.80646;54.34774;575.32166
83.865395;54.412685;575.3237
83.88774;54.44845;575.3222
83.87186;54.423958;575.31995
83.86494;54.409416;575.31573
83.889496;54.426537;575.3158
83.91513;54.45348;575.31824
83.91714;54.45107;575.31793
83.896484;54.421745;575.31665
83.94627;54.450237;575.3191
84.00365;54.50126;575.31555
83.984245;54.482132;575.3177
83.99252;54.48862;575.3149
84.01255;54.49918;575.3145
84.02392;54.54801;575.3089
84.07216;54.5894;575.3029
84.06297;54.57738;575.29736
84.049644;54.554375;575.29456
84.0749;54.556545;575.29376
84.094894;54.55421;575.29083
84.10176;54.524002;575.29266
84.08152;54.476795;575.29144
84.094345;54.485165;575.2904
84.12432;54.50629;575.2932
84.15843;54.533348;575.2885
84.1109;54.494053;575.2896
84.01438;54.408276;575.28485
83.967255;54.35599;575.28174
83.95537;54.33215;575.28204
84.023895;54.390938;575.28784
84.026855;54.3954;575.29065
84.01438;54.39044;575.2879
84.031166;54.41066;575.2819
84.054794;54.44039;575.27686
84.07859;54.471004;575.2748
84.14406;54.535854;575.27234
84.104225;54.48731;575.27435
84.055176;54.441006;575.2758
84.0209;54.407345;575.27106
84.01935;54.40308;575.2652
84.04132;54.423363;575.26666
84.03444;54.420143;575.26465
84.05935;54.44406;575.2651
84.07887;54.46359;575.2678
84.073296;54.459774;575.261
84.064835;54.443226;575.25885
84.05589;54.429996;575.2608
84.05733;54.437073;575.2606
84.11516;54.508553;575.25916
84.14142;54.532322;575.2625
84.16146;54.54882;575.26276
84.16845;54.5595;575.25977
84.18118;54.58437;575.2497
84.17003;54.572613;575.25305
84.16342;54.56513;575.2529
84.158104;54.544865;575.25134
84.1505;54.520756;575.26044
84.18173;54.51325;575.2553
84.20712;54.488766;575.2389
84.24288;54.460896;575.2391
84.25629;54.47055;575.2367
84.24426;54.517113;575.23315
84.23716;54.601536;575.2364
84.231964;54.715;575.2338
84.26961;54.94653;575.2325
84.31145;55.22753;575.22906
84.34781;55.533062;575.22845
84.361565;55.849228;575.22577
84.34891;56.147087;575.2274
84.31884;56.374462;575.2259
84.262245;56.53437;575.2224
84.161;56.654415;575.2208
84.117714;56.790577;575.2217
84.12107;56.931526;575.21967
84.15133;56.926834;575.2203
84.22121;56.78817;575.219
84.24789;56.387768;575.2184
84.25252;55.74499;575.21484
84.28251;55.160316;575.21234
84.28983;54.754364;575.2134
84.27529;54.565937;575.21173
84.277954;54.54267;575.2061
84.25518;54.622517;575.2067
84.20309;54.685318;575.20337
84.18876;54.734383;575.2052
84.202354;54.79613;575.211
84.171936;54.787548;575.2173
84.161;54.78026;575.2087
84.180466;54.79544;575.2057
84.1889;54.794178;575.19904
84.171814;54.76166;575.2008
84.16049;54.739983;575.2022
84.154884;54.726112;575.20337
84.20509;54.75198;575.20764
84.17746;54.718147;575.21136
84.14956;54.67995;575.21387
84.1725;54.68634;575.1947
84.136055;54.635437;575.1862
84.14821;54.65129;575.1894
84.17921;54.675804;575.17834
84.18655;54.68465;575.1808
84.17029;54.671436;575.18097
84.15896;54.67728;575.1759
84.15484;54.665;575.1801
84.15877;54.65065;575.18005
84.17412;54.64979;575.17737
84.15441;54.651222;575.1816
84.16363;54.670345;575.1756
84.16792;54.67301;575.172
84.16442;54.67733;575.16644
84.13505;54.659306;575.16345
84.1413;54.674015;575.16254
84.16385;54.702625;575.16
84.15343;54.67714;575.1579
84.14158;54.66202;575.1602
84.13958;54.659855;575.1597
84.15116;54.669273;575.1554
84.17336;54.68598;575.15094
84.17694;54.705173;575.14624
84.19963;54.735214;575.14355
84.167206;54.700504;575.14246
84.15603;54.687225;575.1389
84.21426;54.740105;575.1366
84.26046;54.79511;575.1368
84.24372;54.796684;575.1357
84.220184;54.781467;575.13464
84.212105;54.783665;575.1319
84.20848;54.761753;575.1298
84.19542;54.75548;575.12683
84.16697;54.746113;575.1265
84.15283;54.724392;575.12585
84.12858;54.702312;575.1261
84.14627;54.7299;575.13
84.16335;54.74981;575.1262
84.15918;54.75875;575.12354
84.15199;54.750763;575.11566
84.16883;54.785095;575.1152
84.1343;54.75248;575.1157
84.12529;54.741226;575.11456
84.13093;54.76185;575.1115
84.145134;54.79368;575.1239
84.180176;54.82205;575.11884
84.18711;54.846725;575.10406
84.18621;54.851376;575.10724
84.17713;54.852757;575.09985
84.18016;54.858288;575.0969
84.18779;54.86885;575.095
84.18356;54.872475;575.0911
84.174286;54.87445;575.09595
84.17221;54.88931;575.09094
84.22732;54.94572;575.08655
84.24553;54.99283;575.087
84.23471;54.999695;575.08673
84.26007;55.014454;575.0836
84.271904;55.055485;575.0871
84.297295;55.09678;575.09216
84.30277;55.1092;575.0839
84.31812;55.148205;575.0778
84.32938;55.18404;575.0692
84.33093;55.20376;575.06946
84.36512;55.248104;575.07306
84.388176;55.284843;575.06836
84.39659;55.307064;575.05804
84.37518;55.30773;575.0576
84.37137;55.31095;575.06836
84.37844;55.33269;575.0734
84.41016;55.405006;575.0676
84.43576;55.4653;575.0628
84.43476;55.485092;575.0599
84.44278;55.518658;575.0529
84.46044;55.552776;575.04346
84.47527;55.57507;575.04407
84.500786;55.6054;575.0433
84.51509;55.638157;575.0493
84.498276;55.65289;575.05054
84.48617;55.6661;575.04944
84.48495;55.68274;575.0529
84.48154;55.698143;575.05963
84.48726;55.71607;575.06476
84.509415;55.749046;575.07306
84.5396;55.795895;575.07196
84.522545;55.79096;575.0705
84.51911;55.792244;575.0786
84.4962;55.77563;575.08795
84.50312;55.7968;575.1021
84.51544;55.811893;575.1065
84.48629;55.78841;575.1146
84.47282;55.77911;575.126
84.48728;55.79196;575.13556
84.47098;55.769382;575.14716
84.46359;55.755577;575.15936
84.504326;55.78261;575.1692
84.524506;55.76912;575.1807
84.523125;55.757725;575.19385
84.531204;55.76807;575.208
84.53762;55.73562;575.2204
84.53389;55.6949;575.23285
84.54634;55.659683;575.2437
84.533806;55.62793;575.25806
84.56322;55.62571;575.26965
84.58714;55.617245;575.2783
84.589165;55.589756;575.2898
84.59448;55.55645;575.2991
84.53227;55.469738;575.31024
84.44174;55.35153;575.3215
84.39337;55.271896;575.3314
84.41044;55.24486;575.34106
84.45212;55.248154;575.3505
84.45792;55.22221;575.3583
84.42997;55.1925;575.3696
84.40572;55.143627;575.3766
84.43276;55.140507;575.3851
84.49316;55.170498;575.3907
84.55913;55.20414;575.39734
84.54486;55.164967;575.40546
84.516396;55.13087;575.4121
84.46698;55.093227;575.4174
84.50789;55.14444;575.4233
84.57991;55.20488;575.4282
84.68091;55.29424;575.43365
84.70208;55.29867;575.4372
84.72196;55.307087;575.44147
84.67285;55.24417;575.4452
84.536545;55.10589;575.4492
84.50865;55.074368;575.4516
84.480515;55.048454;575.4541
84.48967;55.062256;575.4569
84.51103;55.076466;575.458
84.50438;55.052574;575.4586
84.505165;55.049095;575.4596
84.50763;55.044495;575.4596
84.47381;55.00735;575.4602
84.42742;54.964317;575.4604
84.41194;54.958973;575.4615
84.42039;54.95449;575.4621
84.46061;54.990135;575.4613
84.49599;55.02549;575.46124
84.49327;55.015118;575.46124
84.510796;55.03565;575.4608
84.52591;55.048855;575.4598
84.51649;55.04395;575.45746
84.521614;55.053173;575.4559
84.54137;55.066856;575.4556
84.54689;55.07549;575.4539
84.54594;55.07363;575.45135
84.51287;55.04206;575.451
84.521614;55.06035;575.4487
84.55332;55.092247;575.4497
84.574265;55.0995;575.454
84.57478;55.11206;575.45087
84.612335;55.145966;575.4503
84.61599;55.162247;575.44855
84.60649;55.155884;575.4471
84.59813;55.137623;575.44324
84.60828;55.135834;575.4501
84.61722;55.16058;575.4414
84.61758;55.16242;575.43915
84.592865;55.13402;575.443
84.5709;55.125607;575.44543
84.57466;55.138218;575.4296
84.59593;55.158985;575.42267
84.6136;55.17758;575.4222
